Index,CO2,Temperature,Humidity,Pressure,Gas
1053,816,23.97296875,65.36062713920994,1005.7196284927626,15960
1054,816,23.97375,65.34740844262008,1005.7191077408576,15945
1055,816,23.9762890625,65.33446417363491,1005.728423528781,15871
1056,816,23.976484375,65.32115585412453,1005.7252110264682,15960
1057,816,23.98,65.32170303208471,1005.7237482396781,15990
1058,816,23.9809765625,65.30184836539709,1005.7288216044767,15990
1059,816,23.982734375,65.28878513698785,1005.7333742077589,16005
1060,816,23.9841015625,65.26899423993753,1005.7284998227607,16035
1061,816,23.9856640625,65.26256982949246,1005.7256968935203,16050
1062,816,23.9872265625,65.2361450210138,1005.7352234014578,16080
1063,816,23.9899609375,65.24323691362221,1005.7360426429,16171
1064,816,23.9923046875,65.23693471056728,1005.7327188499653,16171
1065,816,23.9950390625,65.23069341565723,1005.7264925331964,16125
1066,816,23.9989453125,65.21130240470276,1005.7274110688792,16202
1067,816,24.0020703125,65.19845694379377,1005.723566237171,16202
1068,816,24.00265625,65.19188267545651,1005.7244966287352,16187
1069,816,24.0051953125,65.19227736971105,1005.7214827254185,16187
1070,816,24.007734375,65.18600686806911,1005.7219915844298,16279
1071,816,24.0098828125,65.15968200894284,1005.7201187516567,16233
1072,816,24.01203125,65.15335167419809,1005.7164844670394,16279
1073,815,24.013984375,65.14032735095577,1005.7213471365794,16233
1074,815,24.01671875,65.1207619429745,1005.7168817315322,16295
1075,815,24.018671875,65.1277285770915,1005.7164600855539,16342
1076,814,24.0180859375,65.08099939043632,1005.717291155567,16342
1077,814,24.0180859375,65.10098591110767,1005.7243368979673,16264
1078,814,24.0190625,65.08781299917337,1005.7241260822823,16279
1079,814,24.0212109375,65.0681612555625,1005.7240145594346,16389
1080,814,24.0221875,65.06831287156191,1005.7238037286469,16295
1081,814,24.021796875,65.04826872774687,1005.7249449290958,16404
1082,814,24.0227734375,65.04175955368213,1005.7212111999438,16468
1083,814,24.0231640625,65.03515963157994,1005.7183085445109,16373
1084,814,24.0258984375,65.02892363588383,1005.713842951508,16452
1085,814,24.028828125,65.00273877873857,1005.7132103326396,16436
1086,814,24.029609375,65.02949955179487,1005.7214966681262,16420
1087,813,24.0294140625,65.00282968666104,1005.7194250824548,16436
1088,813,24.0290234375,64.99610972321128,1005.718804845353,16404
1089,813,24.030390625,64.98966266309425,1005.719214206369,16484
1090,813,24.0325390625,64.97667820253407,1005.7173410817991,16468
1091,813,24.0360546875,64.97722351436067,1005.7158772472741,16564
1092,813,24.0372265625,64.96408827322935,1005.7230224006561,16596
1093,813,24.0387890625,64.9510143949492,1005.727264827,16564
1094,813,24.0409375,64.95800558535231,1005.7253916240808,16580
1095,813,24.0409375,64.93803213838757,1005.7236301258434,16468
1096,813,24.04328125,64.93839554404158,1005.7220669981726,16580
1097,813,24.04328125,64.93173812142709,1005.7167824849555,16580
1098,813,24.0438671875,64.92517174811142,1005.7159513162342,16564
1099,813,24.0434765625,64.90514080619782,1005.7082850742019,16564
1100,813,24.046015625,64.91884779515577,1005.7087934782797,16612
1101,813,24.0466015625,64.8989687683205,1005.7097238047932,16628
1102,813,24.0469921875,64.89237310677859,1005.7050594805696,16644
1103,813,24.049140625,64.89936230258739,1005.7049476220742,16612
1104,813,24.0520703125,64.89981639332876,1005.7078376923813,16612
1105,813,24.0548046875,64.88027196598563,1005.7086561096058,16596
1106,813,24.05421875,64.89349311260715,1005.709487327455,16661
1107,814,24.0571484375,64.88063517621526,1005.714138917273,16661
1108,814,24.057734375,64.86741479091499,1005.7150692357926,16628
1109,814,24.059296875,64.86765690075828,1005.7122654421655,16677
1110,814,24.0598828125,64.85443729435339,1005.7114342069758,16628
1111,814,24.059296875,64.85434651589378,1005.7105038943575,16596
1112,814,24.0602734375,64.86115291238356,1005.7102928650238,16628
1113,814,24.0614453125,64.85467937291348,1005.7139150415314,16693
1114,814,24.0633984375,64.84832705143913,1005.7134929681772,16644
1115,814,24.06359375,64.83504808573848,1005.7155646314064,16612
1116,814,24.063984375,64.8417631050971,1005.7179464004947,16693
1117,814,24.063984375,64.84841782685186,1005.7179464004947,16710
1118,814,24.0659375,64.84206567085761,1005.7175243155589,16742
1119,814,24.0675,64.82899883264614,1005.7200051464466,16677
1120,814,24.0692578125,64.82261695734407,1005.7122266308309,16661
1121,814,24.0712109375,64.82291947079747,1005.7082813186621,16726
1122,814,24.0716015625,64.82297997421533,1005.7141862607557,16677
1123,814,24.0712109375,64.82291947079747,1005.7153276402419,16742
1124,814,24.07375,64.82331274734642,1005.7105510181385,16677
1125,814,24.0762890625,64.80374458985307,1005.709297518435,16710
1126,814,24.0753125,64.8035933588315,1005.7042238500642,16742
1127,813,24.077265625,64.81720326456472,1005.7108480046521,16792
1128,813,24.0784375,64.79742388396761,1005.7091853885742,16775
1129,813,24.0784375,64.81073093313587,1005.707423788589,16792
1130,814,24.0784375,64.78411767576006,1005.7091853885742,16742
1131,814,24.078828125,64.78417815618833,1005.7168519864109,16808
1132,814,24.0790234375,64.78420839649331,1005.7171620849774,16825
1133,814,24.0815625,64.78460152596952,1005.7141469323528,16742
1134,814,24.0813671875,64.77126584894066,1005.708552011326,16759
1135,814,24.0813671875,64.77126584894066,1005.708552011326,16775
1136,814,24.0844921875,64.77174964041417,1005.7170367674444,16677
1137,814,24.0846875,64.77177987789597,1005.7120620117577,16925
1138,814,24.08546875,64.77190082842867,1005.7168256301115,16792
1139,814,24.0846875,64.76512743636079,1005.7085387774314,16693
1140,814,24.0872265625,64.76552049936619,1005.7196164946348,16759
1141,814,24.089765625,64.76591357260378,1005.7130779578015,16775
1142,814,24.0923046875,64.77295918691485,1005.7100626176444,16792
1143,814,24.0926953125,64.76636713136118,1005.7053978832472,16825
1144,814,23.9403515625,64.88251006964221,1005.7012985118434,14410
1145,814,23.7770703125,66.05153523153906,1005.6973340194511,11284
1146,815,23.6360546875,67.16965672399009,1005.7022181070688,9182
1147,815,23.5247265625,67.51541514268992,1005.7048983019926,8913
1148,815,23.435078125,67.70329508571596,1005.6979757723713,8758
1149,815,23.364375,67.82688559773786,1005.6947311638896,8599
1150,815,23.3087109375,67.90570597571767,1005.6872135861288,8504
1151,815,23.2649609375,67.9662050309172,1005.689821527099,8421
1152,816,23.229609375,68.01455845485333,1005.6934538730353,8346
1153,816,23.2012890625,68.05729128729537,1005.6889047248701,8234
1154,816,23.179609375,68.094338551255,1005.6861116582317,8178
1155,817,23.1614453125,68.11844829862068,1005.6748319647684,8124
1156,817,23.149140625,68.1164874782467,1005.665828560187,8078
1157,817,23.139375,68.14193771932429,1005.6696557743385,8108
1158,817,23.1305859375,68.15404122102547,1005.6697576905168,8017
1159,817,23.12453125,68.16658113175727,1005.6706876492186,8025
1160,817,23.11984375,68.1590814808825,1005.6667547117027,7957
1161,817,23.1157421875,68.15842780072654,1005.6707889686644,7972
1162,818,23.111640625,68.18478503146537,1005.6713051874929,7965
1163,818,23.10890625,68.20460943038994,1005.6669587587711,7920
1164,819,23.105390625,68.19729531686721,1005.6648883766476,7884
1165,819,23.1034375,68.21724530044399,1005.6617837801206,7913
1166,821,23.1001171875,68.24373380376231,1005.6600238188856,7847
1167,821,23.096015625,68.24983460640308,1005.6464685080899,7862
1168,822,23.0925,68.27629566727337,1005.6443980788807,7833
1169,823,23.0880078125,68.28909106094115,1005.6442931026885,7862
1170,825,23.084296875,68.30201178739577,1005.6401532453004,7812
1171,825,23.0801953125,68.32838526703051,1005.6459456666129,7804
1172,826,23.0774609375,68.348221921376,1005.6539112095799,7776
1173,826,23.0735546875,68.36111469182124,1005.6564961268449,7804
1174,828,23.0688671875,68.37388340645191,1005.6683920911796,7833
1175,829,23.064765625,68.37998732996516,1005.66890743255,7783
1176,830,23.0610546875,68.39291296143541,1005.6682848317218,7826
1177,830,23.058125,68.41948384286458,1005.6671452840501,7833
1178,830,23.0548046875,68.43923462450766,1005.6618671487756,7776
1179,830,23.0493359375,68.43836094916003,1005.6531737629225,7804
1180,830,23.0446484375,68.45789480578563,1005.6527573906875,7769
1181,830,23.0395703125,68.49765413997098,1005.6622725155967,7762
1182,831,23.03546875,68.53757654694908,1005.6627873380043,7720
1183,832,23.0301953125,68.54349700985534,1005.6526454877769,7762
1184,833,23.0251171875,68.56974158137223,1005.6516077594414,7783
1185,835,23.02140625,68.5894425640465,1005.6545020599794,7797
1186,837,23.01671875,68.60222333680701,1005.6540851138868,7790
1187,837,23.01203125,68.59470806394283,1005.65190939309,7748
1188,839,23.0071484375,68.60069230250988,1005.6546991225537,7769
1189,839,23.003046875,68.61356733568738,1005.6516960586982,7755
1190,840,22.9997265625,68.62656805232353,1005.6552108903617,7720
1191,840,22.9962109375,68.63953822293676,1005.6531392171913,7783
1192,841,22.99171875,68.66588706012153,1005.6495150171193,7783
1193,842,22.98859375,68.67215429154747,1005.6410298006024,7727
1194,843,22.9844921875,68.67149779147927,1005.6433023948418,7727
1195,844,22.9817578125,68.69136338320702,1005.6459898000983,7727
1196,846,22.9770703125,68.69738110703176,1005.6455721152909,7748
1197,847,22.97453125,68.68343867102465,1005.6450527343889,7769
1198,846,22.97140625,68.68970631950057,1005.6453603858594,7741
1199,846,22.9675,68.72969224535646,1005.6514602088434,7741
1200,846,22.9653515625,68.75642644981197,1005.6533202791747,7734
1201,846,22.964765625,68.76310267593783,1005.6576644106188,7713
1202,848,22.9628125,68.77633056065724,1005.6615934887368,7762
1203,848,22.9602734375,68.78269445464534,1005.6575568110155,7734
1204,849,22.958125,68.77557962047864,1005.6576582353198,7783
1205,849,22.956171875,68.77526673968262,1005.6492775012299,7748
1206,849,22.955,68.80893410569115,1005.642138845783,7727
1207,850,22.9524609375,68.8288427226432,1005.6504118470667,7727
1208,850,22.9505078125,68.87593970735776,1005.6490652196821,7755
1209,852,22.9493359375,68.90962234240024,1005.6419265979649,7734
1210,854,22.9477734375,68.92969650430038,1005.6499935383501,7741
1211,858,22.9458203125,68.94970977168586,1005.6468883794117,7734
1212,858,22.9442578125,68.94945903318018,1005.6426457563334,7755
1213,859,22.9425,68.93562573686415,1005.6451265994375,7748
1214,860,22.9411328125,68.92185603221178,1005.6464699622932,7727
1215,861,22.9409375,68.91504984447425,1005.6549518884586,7734
1216,861,22.9391796875,68.91476787921476,1005.6556741758134,7727
1217,861,22.93859375,68.94177447004323,1005.6670519922716,7762
1218,862,22.9368359375,68.91439193366219,1005.6695327042272,7734
1219,864,22.9360546875,68.90071765246178,1005.6700490753975,7748
1220,863,22.935859375,68.90068632882095,1005.6591876956296,7699
1221,863,22.9368359375,68.90761733543687,1005.6501894467406,7741
1222,864,22.9376171875,68.9077426406331,1005.6443976099313,7755
1223,864,22.9399609375,68.88779592301208,1005.6410898864887,7748
1224,864,22.942109375,68.84072815390587,1005.6374716005259,7748
1225,864,22.94328125,68.82737148446516,1005.6375761920551,7748
1226,864,22.9446484375,68.78696204180027,1005.6362327930802,7797
1227,862,22.946796875,68.7873062185192,1005.6378899322913,7776
1228,861,22.9497265625,68.75392393081512,1005.6443061361771,7741
1229,859,22.9528515625,68.76119434301728,1005.6457573122325,7769
1230,858,22.955,68.76153845092281,1005.642138845783,7748
1231,857,22.9587109375,68.74182344312499,1005.6427629430019,7783
1232,854,22.9637890625,68.74940632300734,1005.6402848923149,7755
1233,854,22.9716015625,68.76419772919743,1005.635119459145,7734
1234,854,22.978828125,69.19230479003568,1005.6378150945773,7713
1235,850,22.9852734375,69.1390793957037,1005.6410271749795,7720
1236,848,22.990546875,68.94333658948453,1005.6423761521987,7734
1237,846,22.9966015625,68.9036562263685,1005.6414497291273,7692
1238,844,23.003828125,68.78967402629561,1005.6423860771442,7783
1239,844,23.008515625,68.70241604894527,1005.6410445253318,7769
1240,844,23.01046875,68.62152074681076,1005.6406320673367,7741
1241,843,23.0122265625,68.5812092157066,1005.6487025179064,7769
1242,842,23.0137890625,68.59498925703049,1005.6564625080084,7804
1243,841,23.01671875,68.62928709353619,1005.6593612020522,7762
1244,842,23.0188671875,68.65669813746493,1005.6645353208492,7797
1245,842,23.021015625,68.62997474418503,1005.6661920377285,7755
1246,842,23.0239453125,68.6169111495172,1005.6673319988535,7748
1247,841,23.026484375,68.61731745735871,1005.662574780435,7797
1248,841,23.029609375,68.62458373586544,1005.664025152177,7797
1249,841,23.0333203125,68.61164539242122,1005.6628894751998,7790
1250,842,23.03546875,68.6119891998838,1005.652234854083,7804
1251,843,23.038984375,68.59225480436987,1005.6472710083575,7762
1252,844,23.0426953125,68.55902421784015,1005.6426175311312,7790
1253,843,23.045234375,68.53913817218736,1005.6413774143823,7790
1254,844,23.048359375,68.52611079242348,1005.6498625921258,7748
1255,844,23.051875,68.49962105072892,1005.6484160160768,7748
1256,844,23.0555859375,68.47316558867905,1005.650797446596,7755
1257,844,23.0594921875,68.50760153744355,1005.6482128794696,7762
1258,845,23.06203125,68.50124472428341,1005.6487313820111,7790
1259,846,23.0657421875,68.46802709129182,1005.635283220035,7741
1260,846,23.07140625,68.44188716085063,1005.6337336708788,7776
1261,846,23.0766796875,68.52387633357499,1005.6421161845599,7776
1262,846,23.081171875,68.51106819241835,1005.6369447559813,7804
1263,846,23.0848828125,68.45080188219498,1005.6340491004105,7734
1264,845,23.0903515625,68.47196083506812,1005.6427419348037,7713
1266,839,23.0981640625,68.67616559442499,1005.5900803700636,6409
1267,840,23.0997265625,68.5478549838084,1005.594322804544,2458
1268,841,23.101875,68.38591394866651,1005.5977376453553,3542
1269,842,23.103828125,68.28485914610702,1005.5955652543605,4365
1270,842,23.2192578125,68.3168047544014,1005.5978354245209,5756
1271,842,23.3434765625,68.23529876752733,1005.6016958321732,6759
1272,843,23.45421875,68.09088806975356,1005.6069568911989,7569
1273,843,23.548359375,67.91016771022404,1005.6104347318868,8226
1274,843,23.628828125,67.72739706430251,1005.6097613359082,8722
1275,843,23.693671875,67.52880009715477,1005.6088899326716,9221
1276,843,23.748359375,67.35567660650085,1005.6129981426541,9806
1277,843,23.7934765625,67.17443263227192,1005.6106992831765,10138
1278,844,23.8284375,67.02532492659795,1005.6116328712031,10481
1279,844,23.856953125,66.86185824114763,1005.6111311347975,10778
1280,844,23.883125,66.71156161418065,1005.6104261698368,11123
1281,844,23.9032421875,66.58053223899614,1005.607148508174,11345
1282,844,23.9221875,66.4560980096006,1005.6072916014775,11607
1283,844,23.938203125,66.34467262687096,1005.6010201251815,11799
1284,844,23.950703125,66.24614515110868,1005.5997327105515,12015
1285,844,23.960859375,66.14059780826925,1005.6070521868944,12231
1286,844,23.971796875,66.05529895806416,1005.6085666544926,12490
1287,844,23.9821484375,65.9565618470101,1005.6073890007451,12545
1288,844,23.989765625,65.87749972087836,1005.6106762306897,12638
1289,844,23.851875,65.78907621511023,1005.6048281692091,11654
1290,844,23.700703125,66.62239486908038,1005.5954097899566,9656
1291,845,23.5782421875,67.26138949181399,1005.5874973413162,8839
1292,845,23.48234375,67.60972560153868,1005.5812426218909,8488
1293,847,23.4098828125,67.759956792064,1005.5787521781184,8282
1294,847,23.352265625,67.84518995920018,1005.5769500913602,8171
1295,847,23.3079296875,67.89883597576706,1005.5698456676802,8124
1296,848,23.2747265625,67.92727940493344,1005.5698680353739,8116
1297,848,23.2497265625,67.95703209154883,1005.5706060683958,8017
1298,849,23.232734375,67.96782086840135,1005.5787891967916,7957
1299,850,23.21828125,67.96551998528557,1005.5769317720187,7980
1300,851,23.2067578125,67.97043272424301,1005.5744517749382,7957
1301,851,23.197578125,67.95547807087362,1005.5704184716193,7987
1302,851,23.1909375,67.94092879247198,1005.5756975758617,7891
1303,851,23.187421875,67.96060845404271,1005.5683512408074,7876
1304,850,23.182734375,67.93962369809559,1005.5679382771029,7913
1305,850,23.18,67.95942743649289,1005.5618335463045,7847
1306,848,23.176875,67.93869155649777,1005.5603854262731,7898
1307,848,23.17296875,67.8908543538959,1005.5506592031052,7906
1308,848,23.168671875,67.9036602736693,1005.5491077695839,7855
1309,848,23.16359375,67.95007082230207,1005.5463146733018,7891
1310,848,23.1575390625,67.95585386400613,1005.5349331987054,7906
1311,847,23.1548046875,67.99590030753218,1005.5376238837587,7935
1312,847,23.1512890625,68.00208841591746,1005.5443500765582,7884
1313,847,23.14875,68.01518009617837,1005.540314820436,7869
1314,847,23.1471875,68.01493139209066,1005.5519039660805,7891
1315,847,23.1446484375,67.99428405203493,1005.5461096182851,7847
1316,847,23.1434765625,68.0008450830473,1005.5389700622218,7862
1317,848,23.1434765625,67.99409757209253,1005.5389700622218,7891
1318,848,23.141328125,67.99375569815052,1005.5250014160753,7906
1319,847,23.139765625,67.9935070673948,1005.5225181985486,7826
1320,847,23.1387890625,67.97311056682597,1005.5262432583612,7840
1321,847,23.1387890625,67.97311056682597,1005.5244842349201,7869
1322,847,23.1387890625,67.97311056682597,1005.5262432583612,7847
1323,846,23.138984375,67.97988846634969,1005.517758542892,7855
1324,846,23.139375,67.9934449103425,1005.5166203201093,7891
1325,846,23.1403515625,67.98010598476924,1005.514654267885,7840
1326,846,23.1403515625,67.98685303890007,1005.5076181597036,7862
1327,846,23.1415234375,67.95330626530617,1005.5042034533626,7876
1328,846,23.1430859375,67.98054103096555,1005.508445654145,7891
1330,592,25.26828125,73.03104611725219,1005.927306267478,1577
1331,593,25.26828125,72.91350096773462,1005.9290711311505,568
1332,595,25.27296875,72.78299674836649,1005.934739064972,568
1333,598,25.2723828125,72.58953592140936,1005.9285153395731,568
1334,600,25.263203125,72.73988666133917,1005.9404322813616,640
1335,604,25.2544140625,73.39552524677097,1005.9353196728741,757
1336,609,25.2501171875,73.95657556423,1005.9761561191916,894
1337,614,25.2387890625,73.78109083125534,1005.9652514167622,1043
1338,616,25.22921875,73.8072024117606,1005.9553692867551,1215
1339,621,25.2173046875,73.82597360798601,1005.9417703526411,1384
1340,624,25.2040234375,73.7959330509388,1005.9418854143082,1559
1341,628,25.143671875,74.07021170850024,1005.9026446352528,1450
1342,628,-126.2787890625,100,1291.4255877956539,8726498
1343,627,25.3551953125,73.91217650824152,1005.9133256025043,2485
1344,627,25.326875,73.51881279523943,1005.9054903916581,2669
1345,626,25.263203125,73.25852677710674,1005.9016055935223,3027
1346,625,25.2565625,73.38896604590563,1005.9651989485544,3409
1348,41,25.408515625,73.421933181882,1005.9096014322799,6338
1349,41,25.4133984375,73.35349086044496,1005.8961593026786,2534
1350,41,25.4227734375,73.14046060018481,1005.8845424408756,3268
1351,41,25.4321484375,73.01061010615462,1005.8799860905161,3722
1352,41,25.4934765625,72.72383829206913,1005.8624518047251,3712
1353,41,25.5274609375,72.7019983956594,1005.8509948577444,4844
1354,41,25.617890625,72.89712262824065,1005.8583617131269,5479
1356,625,25.492890625,73.09709394193632,1005.8950670691828,6177
1357,394,25.4942578125,72.78615499526991,1005.8937033200335,2423
1358,257,25.4958203125,72.47567300426402,1005.883821735648,3286
1359,305,25.492890625,72.35099516544275,1005.880943260104,3825
1360,436,25.4837109375,72.25979477277613,1005.8858121705531,4210
1361,506,25.465546875,72.01555451379201,1005.92586990262,4169
1362,412,25.4860546875,71.94328249645139,1005.9071819784451,5493
1363,208,25.6036328125,72.36981063797495,1005.8993332791931,6168
1365,515,25.535078125,72.26161644717503,1005.8560059086697,8346
1366,615,25.531953125,72.24729750605513,1005.8598806529316,3195
1367,662,25.5278515625,71.97100818710531,1005.8904565676468,4046
1368,708,25.522578125,71.86685589504562,1005.8891599711542,4556
1369,390,25.5372265625,71.82115909295018,1005.8841295642108,4513
1370,129,25.6159375,71.8482288206345,1005.9417911508419,6007
1372,851,23.8997265625,75.89759939749054,1006.4698016477196,1145
1373,851,23.901875,75.61837201215035,1006.4714549247017,568
1374,850,23.910859375,75.27089398635209,1006.4804499180286,568
1375,850,23.91828125,74.78440604742238,1006.4869615978907,568
1376,854,23.9239453125,74.43065011949054,1006.4853959425019,568
1377,857,23.92375,74.24998555583588,1006.4850855444461,690
1378,862,23.9212109375,74.11070231254699,1006.4775279589469,809
1379,866,23.9208203125,74.02736629156198,1006.4804295760937,952
1380,867,24.0274609375,74.07330201826821,1006.4790442516453,1222
1381,867,24.1454296875,73.95465592401011,1006.486796907063,1468
1382,867,24.2508984375,73.76460210610806,1006.4940163688938,1717
1383,869,24.3391796875,73.57175816271106,1006.5003232534458,1963
1384,869,24.4128125,73.37656548070615,1006.5027195751079,2198
1385,869,24.473359375,73.17929878834076,1006.5054624985211,2484
1386,872,24.52140625,72.96624749584561,1006.5165444715917,2694
1387,872,24.5614453125,72.77963950443441,1006.5166642264686,2905
1388,874,24.5940625,72.59881773845191,1006.5190957701576,3109
1389,874,24.620234375,72.45151267660104,1006.516577709736,3304
1390,874,24.6415234375,72.3034742174791,1006.5186454981941,3499
1391,876,24.6594921875,72.16874017974541,1006.5172025711323,3696
1392,876,24.6770703125,72.02025309233301,1006.509848072314,3867
1393,876,24.6923046875,71.91273258071995,1006.51111376962,4027
1394,879,24.70421875,71.81845432515401,1006.5106334727509,4214
1395,879,24.7130078125,71.70994452834297,1006.5157712100395,4370
1396,879,24.718671875,71.64218026075919,1006.5124203993947,4527
1397,881,24.724921875,71.56079766331128,1006.5170532883064,4763
1398,881,24.7337109375,71.4935997118953,1006.5133733196972,4920
1399,881,24.7425,71.41955708389793,1006.5079294533555,5066
1400,884,24.74796875,71.37243041285515,1006.5042675930523,5214
1401,884,24.750703125,71.33171737663953,1006.499791377021,5372
1402,884,24.752265625,71.29767574983366,1006.4987450611401,5504
1403,888,24.755390625,71.24332402027366,1006.5019428451109,5620
1404,888,24.75890625,71.21647889453104,1006.502233779209,5787
1405,888,24.763984375,71.18304081906606,1006.5102958095357,5924
1406,892,24.7676953125,71.1493794486388,1006.5073696914395,6050
1407,892,24.770625,71.10873823935309,1006.5120208335579,6133
1408,892,24.7727734375,71.08168063315526,1006.5136681378924,6314
1409,900,24.7762890625,71.03429677972,1006.5139588710999,6443
1410,900,24.778828125,71.00731295480483,1006.5109356330596,6557
1411,904,24.7809765625,70.98026722824457,1006.5055286429499,6675
1412,904,24.7837109375,70.9670219308159,1006.5116331939115,6819
1413,904,24.785078125,70.9330017158837,1006.5120401221313,6868
1414,909,24.78703125,70.9196290584238,1006.5045593804416,6958
1415,909,24.7923046875,70.89996142903848,1006.5076404439155,7079
1416,909,24.796015625,70.87318806836609,1006.506477312429,7229
1417,914,24.799921875,70.8601436082603,1006.5109149990851,7316
1418,914,24.8040234375,70.86767284409083,1006.5050810081602,7366
1419,914,24.809296875,70.86855003808115,1006.5099253928915,7502
1420,918,24.8114453125,70.82782773773451,1006.4992269282037,7637
1421,918,24.8130078125,70.82124165483887,1006.4999437342063,7713
1422,918,24.8161328125,70.80807002247724,1006.5031409780678,7783
1423,921,24.817109375,70.80138706467388,1006.5046912570133,7869
1424,921,24.8176953125,70.7741052862316,1006.5038577661475,7935
1425,921,24.8192578125,70.76752068220719,1006.504574546817,8025
1426,922,24.8212109375,70.72678381001153,1006.5059114292667,8132
1427,922,24.8221875,70.70641811028923,1006.5004070197115,8210
1428,922,24.8231640625,70.68605423480918,1006.503720955907,8290
1429,924,24.82375,70.6793099224308,1006.5011237656195,8387
1430,924,24.8262890625,70.65236706544624,1006.4910449917456,8429
1431,924,24.8290234375,70.6528209841622,1006.4918582879232,8539
1432,925,24.8315625,70.63956139902734,1006.4958889030733,8573
1433,925,24.8344921875,70.61952753349796,1006.5040670256607,8695
1434,925,24.8376171875,70.6132064883446,1006.5090278098002,8731
1435,926,24.83859375,70.5996898160531,1006.503523192976,8785
1436,926,24.8395703125,70.5793352967268,1006.4944911202442,8895
1437,928,24.841328125,70.55911218255498,1006.4937540706762,8988
1438,928,24.8419140625,70.53869650794303,1006.4946841996671,9026
1439,928,24.841328125,70.52492516545742,1006.4937540706762,9142
1440,930,24.8407421875,70.53166499016524,1006.4892965001562,9182
1441,930,24.84171875,70.52498993357557,1006.4943741566499,9406
1442,930,24.8438671875,70.52534616276898,1006.4801473379213,9474
1443,931,24.84484375,70.51867127357265,1006.4799337952886,9522
1444,931,24.843671875,70.5116403871786,1006.478073571892,9564
1445,931,24.8442578125,70.49806496400117,1006.4754762238606,9678
1446,931,24.8458203125,70.49148798769946,1006.4761927795017,9667
1447,931,24.8473828125,70.48491118914491,1006.4786730661224,9778
1448,931,24.846015625,70.47101366020624,1006.4747390807083,9829
1449,930,24.846015625,70.44367433268383,1006.4729753462406,9863
1450,930,24.847578125,70.41659716152934,1006.4772193631004,9943
1451,930,24.849140625,70.42368967328615,1006.4726446742886,9984
1452,930,24.84796875,70.40982837184374,1006.4796031739363,10019
1453,930,24.84796875,70.38932916525476,1006.4831306542587,10126
1454,930,24.84953125,70.38958789239588,1006.4767922292922,10162
1455,928,24.8508984375,70.37614912641682,1006.4736712273551,10223
1456,928,24.8516796875,70.36261414166873,1006.4784388596014,10266
1457,928,24.8536328125,70.34927393365308,1006.4868304694974,10360
1458,927,24.854609375,70.34260411301052,1006.4777980993463,10398
1459,927,24.8555859375,70.3359344812769,1006.4722932207223,10404
1460,927,24.857734375,70.3294589772403,1006.4721760267689,10506
1461,927,24.858125,70.32952362401058,1006.4675047842632,10631
1462,927,24.8565625,70.32926503845128,1006.4685520849971,10624
1463,927,24.8565625,70.30877309461977,1006.4703158480983,10651
1464,926,24.8587109375,70.31595903857382,1006.4754899454317,10697
1465,926,24.8598828125,70.30932247766364,1006.4738225837782,10697
1466,925,24.8583203125,70.30906394218434,1006.4731061163747,10738
1467,925,24.857734375,70.28847689841544,1006.4774673264453,10916
1468,925,24.8583203125,70.3022336939274,1006.4731061163747,10868
1469,924,24.8587109375,70.29546828014135,1006.4701986380225,10987
1470,924,24.8587109375,70.30229832286297,1006.4684348690517,10994
1471,924,24.85734375,70.2815826726179,1006.4733197325104,11029
1472,923,24.8571484375,70.28155036539314,1006.4659546433501,11065
1473,923,24.8583203125,70.28857382768142,1006.466051044715,11115
1474,923,24.8598828125,70.27517324619028,1006.46853126699,11130
1475,922,24.8602734375,70.28889692935432,1006.4726788693968,11152
1476,922,24.860859375,70.28899386109211,1006.4683176317232,11218
1477,922,24.8598828125,70.2888323085127,1006.4702950391699,11277
1478,921,24.857734375,70.29530671966276,1006.4668847278377,11367
1479,921,24.857734375,70.28847689841544,1006.4633571956308,11337
1480,921,24.8587109375,70.28863844750894,1006.4737261762126,11413
1481,921,24.8583203125,70.29540365575977,1006.4783974209889,11420
1482,921,24.8614453125,70.30958101720012,1006.4763028205043,11428
1483,921,24.863984375,70.30317083830963,1006.4750418565683,11513
1484,921,24.864375,70.29640536216542,1006.4791894828605,11513
1485,921,24.8661328125,70.31718720957744,1006.4802159586609,11575
1486,921,24.8675,70.31741346158884,1006.4753309887241,11678
1487,921,24.8684765625,70.3039141286549,1006.4768811239777,11623
1488,921,24.869453125,70.31090609599912,1006.4749036623502,11686
1489,921,24.867890625,70.31064753567131,1006.4618406903359,11710
1490,920,24.8684765625,70.3039141286549,1006.4592431678091,11759
1491,920,24.8669140625,70.29682545072058,1006.4479440425021,11840
1492,919,24.8653515625,70.2897370233651,1006.4595741841913,11783
1493,919,24.8645703125,70.29643767628937,1006.4583340925934,11849
1494,919,24.864375,70.28274577491729,1006.4633154219057,11882
1495,919,24.8653515625,70.27607783352096,1006.4595741841913,11931
1496,919,24.8675,70.28326273563556,1006.4647482304888,11965
1497,919,24.867890625,70.29015708643618,1006.4583131030564,11973
1498,920,24.867890625,70.283327356866,1006.4706596599833,12041
1499,920,24.868671875,70.29028633876658,1006.4666083731022,12024
1500,920,24.871015625,70.29750407793527,1006.4738562659927,12058
1501,920,24.8735546875,70.27743480766377,1006.4743589750926,12126
1502,920,24.8727734375,70.28413514363254,1006.478410301118,12144
1503,920,24.874140625,70.26387318420596,1006.4805804828808,12135
1504,920,24.8753125,70.26406702058907,1006.4789130096543,12205
1505,920,24.8762890625,70.26422855265037,1006.4769355002406,12284
